gene_id,intron_id,intron_uid,chromosome,start,end,strand,supporting_transcripts,anchor_count,exon_overlap_warning,N_retained,N_spliced,N_specific,N_informative,IR_ratio,IR_specificity,species,IR_class
Zm00001eb007150,Zm00001eb007150.intron6,Zm00001eb007150|1:21145227-21145431:-,1,21145227,21145431,-,Zm00001eb007150_T001,1,yes,3436,5,2535,3441,0.998546934030805,0.737776484284051,Zea_mays,high_confidence_IR
Zm00001eb007240,Zm00001eb007240.intron2,Zm00001eb007240|1:21612932-21613425:+,1,21612932,21613425,+,Zm00001eb007240_T003,1,yes,5576,736,4142,6312,0.88339670468948,0.742826398852224,Zea_mays,high_confidence_IR
Zm00001eb007490,Zm00001eb007490.intron2,Zm00001eb007490|1:21868212-21868325:+,1,21868212,21868325,+,Zm00001eb007490_T001,1,no,340,234,253,574,0.592334494773519,0.744117647058824,Zea_mays,high_confidence_IR
Zm00001eb007670,Zm00001eb007670.intron1,Zm00001eb007670|1:22650255-22650299:-,1,22650255,22650299,-,Zm00001eb007670_T002,1,yes,12102,25,11423,12127,0.997938484373712,0.943893571310527,Zea_mays,high_confidence_IR
Zm00001eb007800,Zm00001eb007800.intron3,Zm00001eb007800|1:22927521-22930328:-,1,22927521,22930328,-,Zm00001eb007800_T002,1,yes,5217,24,4324,5241,0.995420721236405,0.828828828828829,Zea_mays,high_confidence_IR
Zm00001eb007980,Zm00001eb007980.intron4,Zm00001eb007980|1:23491700-23492392:-,1,23491700,23492392,-,Zm00001eb007980_T001,1,no,18,25,15,43,0.418604651162791,0.833333333333333,Zea_mays,high_confidence_IR
Zm00001eb008310,Zm00001eb008310.intron2,Zm00001eb008310|1:25088552-25097251:+,1,25088552,25097251,+,Zm00001eb008310_T002,1,yes,5639,216,4949,5855,0.963108454312553,0.87763787905657,Zea_mays,high_confidence_IR
Zm00001eb008500,Zm00001eb008500.intron9,Zm00001eb008500|1:25691982-25692128:-,1,25691982,25692128,-,Zm00001eb008500_T001,1,yes,773,2029,556,2802,0.27587437544611,0.719275549805951,Zea_mays,high_confidence_IR
Zm00001eb008920,Zm00001eb008920.intron1,Zm00001eb008920|1:27455057-27455107:-,1,27455057,27455107,-,Zm00001eb008920_T002,1,yes,56642,273,42817,56915,0.995203373451638,0.755923166554853,Zea_mays,high_confidence_IR
Zm00001eb009400,Zm00001eb009400.intron1,Zm00001eb009400|1:28975955-28976104:-,1,28975955,28976104,-,Zm00001eb009400_T001,1,no,306,52,306,358,0.854748603351955,1,Zea_mays,high_confidence_IR
Zm00001eb009680,Zm00001eb009680.intron1,Zm00001eb009680|1:30335446-30336177:-,1,30335446,30336177,-,Zm00001eb009680_T001,1,no,36318,270,36318,36588,0.992620531321745,1,Zea_mays,high_confidence_IR
Zm00001eb009740,Zm00001eb009740.intron1,Zm00001eb009740|1:30522073-30523104:+,1,30522073,30523104,+,Zm00001eb009740_T001,1,no,33,7,33,40,0.825,1,Zea_mays,high_confidence_IR
Zm00001eb010160,Zm00001eb010160.intron1,Zm00001eb010160|1:32057942-32058636:+,1,32057942,32058636,+,Zm00001eb010160_T001,1,yes,13008,651,12472,13659,0.952339117065671,0.958794587945879,Zea_mays,high_confidence_IR
Zm00001eb010650,Zm00001eb010650.intron1,Zm00001eb010650|1:34136746-34136835:+,1,34136746,34136835,+,Zm00001eb010650_T001,1,no,88,65,88,153,0.57516339869281,1,Zea_mays,high_confidence_IR
Zm00001eb010660,Zm00001eb010660.intron1,Zm00001eb010660|1:34166226-34166332:+,1,34166226,34166332,+,Zm00001eb010660_T001,1,yes,814,1442,814,2256,0.360815602836879,1,Zea_mays,high_confidence_IR
Zm00001eb010770,Zm00001eb010770.intron2,Zm00001eb010770|1:34525360-34525464:-,1,34525360,34525464,-,Zm00001eb010770_T001,1,yes,13092,7,10136,13099,0.999465608061684,0.774213260006111,Zea_mays,high_confidence_IR
Zm00001eb011040,Zm00001eb011040.intron3,Zm00001eb011040|1:35441159-35441276:-,1,35441159,35441276,-,Zm00001eb011040_T002,1,yes,7611,143,5716,7754,0.981557905597111,0.751018263040336,Zea_mays,high_confidence_IR
Zm00001eb011360,Zm00001eb011360.intron1,Zm00001eb011360|1:36843613-36843734:-,1,36843613,36843734,-,Zm00001eb011360_T001,1,no,97,89,97,186,0.521505376344086,1,Zea_mays,high_confidence_IR
Zm00001eb011590,Zm00001eb011590.intron7,Zm00001eb011590|1:37832889-37832999:-,1,37832889,37832999,-,Zm00001eb011590_T001,1,yes,6695,197,5190,6892,0.971416134648868,0.775205377147125,Zea_mays,high_confidence_IR
Zm00001eb011890,Zm00001eb011890.intron1,Zm00001eb011890|1:38663058-38663152:-,1,38663058,38663152,-,Zm00001eb011890_T001,1,no,7998,131,7846,8129,0.983884856685939,0.980995248812203,Zea_mays,high_confidence_IR
Zm00001eb012330,Zm00001eb012330.intron1,Zm00001eb012330|1:40358739-40359125:+,1,40358739,40359125,+,Zm00001eb012330_T002,1,yes,3589,712,2898,4301,0.834457102999303,0.807467261075508,Zea_mays,high_confidence_IR
Zm00001eb012550,Zm00001eb012550.intron2,Zm00001eb012550|1:41300239-41300323:-,1,41300239,41300323,-,Zm00001eb012550_T002,1,yes,5740,74,5042,5814,0.987272101823185,0.878397212543554,Zea_mays,high_confidence_IR
Zm00001eb012920,Zm00001eb012920.intron4,Zm00001eb012920|1:42957771-42957896:-,1,42957771,42957896,-,Zm00001eb012920_T002,1,yes,5748,89,4099,5837,0.984752441322597,0.713117606123869,Zea_mays,high_confidence_IR
Zm00001eb012930,Zm00001eb012930.intron3,Zm00001eb012930|1:42968123-42968394:-,1,42968123,42968394,-,Zm00001eb012930_T007,1,yes,9048,16,6782,9064,0.998234774933804,0.749557913351017,Zea_mays,high_confidence_IR
Zm00001eb013050,Zm00001eb013050.intron1,Zm00001eb013050|1:43349347-43349785:-,1,43349347,43349785,-,Zm00001eb013050_T001,1,no,2650,46,2650,2696,0.982937685459941,1,Zea_mays,high_confidence_IR
Zm00001eb013080,Zm00001eb013080.intron3,Zm00001eb013080|1:43525311-43526614:+,1,43525311,43526614,+,Zm00001eb013080_T001,1,yes,93416,5,81033,93421,0.999946478843087,0.867442408152779,Zea_mays,high_confidence_IR
Zm00001eb013160,Zm00001eb013160.intron1,Zm00001eb013160|1:43964779-43964885:-,1,43964779,43964885,-,Zm00001eb013160_T001,1,no,43,163,43,206,0.20873786407767,1,Zea_mays,high_confidence_IR
Zm00001eb013180,Zm00001eb013180.intron1,Zm00001eb013180|1:43985581-43985958:+,1,43985581,43985958,+,Zm00001eb013180_T001,1,yes,180,12,150,192,0.9375,0.833333333333333,Zea_mays,high_confidence_IR
Zm00001eb013370,Zm00001eb013370.intron2,Zm00001eb013370|1:44793071-44793220:-,1,44793071,44793220,-,Zm00001eb013370_T001,1,yes,5334,179,4992,5513,0.967531289678941,0.935883014623172,Zea_mays,high_confidence_IR
Zm00001eb013640,Zm00001eb013640.intron1,Zm00001eb013640|1:45742675-45755749:+,1,45742675,45755749,+,Zm00001eb013640_T001,1,no,40,10,40,50,0.8,1,Zea_mays,high_confidence_IR
Zm00001eb013740,Zm00001eb013740.intron2,Zm00001eb013740|1:45966186-45966545:-,1,45966186,45966545,-,Zm00001eb013740_T002,1,yes,7544,676,6451,8220,0.917761557177616,0.855116648992577,Zea_mays,high_confidence_IR
Zm00001eb013900,Zm00001eb013900.intron2,Zm00001eb013900|1:46520490-46520720:-,1,46520490,46520720,-,Zm00001eb013900_T001,1,no,83,191,60,274,0.302919708029197,0.72289156626506,Zea_mays,high_confidence_IR
Zm00001eb015170,Zm00001eb015170.intron1,Zm00001eb015170|1:51958533-51966311:+,1,51958533,51966311,+,Zm00001eb015170_T001,1,yes,2386,62,1827,2448,0.974673202614379,0.765716680637049,Zea_mays,high_confidence_IR
Zm00001eb015270,Zm00001eb015270.intron2,Zm00001eb015270|1:52311673-52311763:+,1,52311673,52311763,+,Zm00001eb015270_T001,1,yes,4582,273,4059,4855,0.943769309989701,0.885857704059363,Zea_mays,high_confidence_IR
Zm00001eb015360,Zm00001eb015360.intron1,Zm00001eb015360|1:52629553-52629751:-,1,52629553,52629751,-,Zm00001eb015360_T001,1,no,727,67,727,794,0.915617128463476,1,Zea_mays,high_confidence_IR
Zm00001eb015800,Zm00001eb015800.intron1,Zm00001eb015800|1:54691122-54692417:-,1,54691122,54692417,-,Zm00001eb015800_T002,1,yes,2448,5699,2448,8147,0.300478703817356,1,Zea_mays,high_confidence_IR
Zm00001eb015860,Zm00001eb015860.intron7,Zm00001eb015860|1:55006801-55006879:-,1,55006801,55006879,-,Zm00001eb015860_T002,1,yes,14354,1775,10529,16129,0.88994977989956,0.733523756444197,Zea_mays,high_confidence_IR
Zm00001eb016010,Zm00001eb016010.intron1,Zm00001eb016010|1:55958313-55961133:+,1,55958313,55961133,+,Zm00001eb016010_T001,1,no,9,13,9,22,0.409090909090909,1,Zea_mays,high_confidence_IR
Zm00001eb016040,Zm00001eb016040.intron2,Zm00001eb016040|1:56190193-56190360:+,1,56190193,56190360,+,Zm00001eb016040_T002,1,yes,11194,90,7975,11284,0.992024104927331,0.712435233160622,Zea_mays,high_confidence_IR
Zm00001eb016180,Zm00001eb016180.intron2,Zm00001eb016180|1:56684937-56685059:+,1,56684937,56685059,+,Zm00001eb016180_T002,1,yes,26442,245,23153,26687,0.99081950013115,0.875614552605703,Zea_mays,high_confidence_IR
Zm00001eb017040,Zm00001eb017040.intron1,Zm00001eb017040|1:60855693-60855818:+,1,60855693,60855818,+,Zm00001eb017040_T001,1,yes,575,5,456,580,0.991379310344828,0.79304347826087,Zea_mays,high_confidence_IR
Zm00001eb017530,Zm00001eb017530.intron1,Zm00001eb017530|1:62575427-62577178:-,1,62575427,62577178,-,Zm00001eb017530_T001,1,no,14,31,14,45,0.311111111111111,1,Zea_mays,high_confidence_IR
Zm00001eb017620,Zm00001eb017620.intron1,Zm00001eb017620|1:62697275-62698029:+,1,62697275,62698029,+,Zm00001eb017620_T001,1,no,469,1553,469,2022,0.231948565776459,1,Zea_mays,high_confidence_IR
Zm00001eb017650,Zm00001eb017650.intron1,Zm00001eb017650|1:62900518-62900998:-,1,62900518,62900998,-,Zm00001eb017650_T001,1,no,35,80,35,115,0.304347826086957,1,Zea_mays,high_confidence_IR
Zm00001eb018100,Zm00001eb018100.intron2,Zm00001eb018100|1:64697177-64697287:-,1,64697177,64697287,-,Zm00001eb018100_T001,1,no,15,28,11,43,0.348837209302326,0.733333333333333,Zea_mays,high_confidence_IR
Zm00001eb018270,Zm00001eb018270.intron1,Zm00001eb018270|1:65114901-65115235:-,1,65114901,65115235,-,Zm00001eb018270_T001,1,no,1455,4430,1455,5885,0.247238742565845,1,Zea_mays,high_confidence_IR
Zm00001eb018440,Zm00001eb018440.intron2,Zm00001eb018440|1:65766789-65766957:+,1,65766789,65766957,+,Zm00001eb018440_T001,1,no,435,282,316,717,0.606694560669456,0.726436781609195,Zea_mays,high_confidence_IR
Zm00001eb018650,Zm00001eb018650.intron1,Zm00001eb018650|1:66561248-66561345:-,1,66561248,66561345,-,Zm00001eb018650_T001,1,no,49,61,46,110,0.445454545454545,0.938775510204082,Zea_mays,high_confidence_IR
Zm00001eb018860,Zm00001eb018860.intron7,Zm00001eb018860|1:67655859-67656006:-,1,67655859,67656006,-,Zm00001eb018860_T002,1,yes,2777,627,1963,3404,0.815804935370153,0.706877925819229,Zea_mays,high_confidence_IR
Zm00001eb018880,Zm00001eb018880.intron1,Zm00001eb018880|1:67797373-67797430:+,1,67797373,67797430,+,Zm00001eb018880_T001,1,no,6,12,5,18,0.333333333333333,0.833333333333333,Zea_mays,high_confidence_IR
Zm00001eb018980,Zm00001eb018980.intron4,Zm00001eb018980|1:67945160-67946230:+,1,67945160,67946230,+,Zm00001eb018980_T002,1,yes,16476,2076,14181,18552,0.888098318240621,0.860706482155863,Zea_mays,high_confidence_IR
Zm00001eb020710,Zm00001eb020710.intron4,Zm00001eb020710|1:77593013-77603077:+,1,77593013,77603077,+,Zm00001eb020710_T001;Zm00001eb020710_T002,2,no,27142,667,22980,27809,0.976014959185875,0.846658315525753,Zea_mays,high_confidence_IR
Zm00001eb020730,Zm00001eb020730.intron1,Zm00001eb020730|1:77751791-77751940:+,1,77751791,77751940,+,Zm00001eb020730_T001,1,yes,101,295,101,396,0.255050505050505,1,Zea_mays,high_confidence_IR
Zm00001eb021080,Zm00001eb021080.intron1,Zm00001eb021080|1:80059966-80060043:-,1,80059966,80060043,-,Zm00001eb021080_T001,1,no,223,151,223,374,0.596256684491979,1,Zea_mays,high_confidence_IR
Zm00001eb021240,Zm00001eb021240.intron1,Zm00001eb021240|1:80570022-80570293:-,1,80570022,80570293,-,Zm00001eb021240_T001,1,yes,5917,106,5201,6023,0.982400796945044,0.878992732803786,Zea_mays,high_confidence_IR
Zm00001eb021380,Zm00001eb021380.intron2,Zm00001eb021380|1:81291498-81292038:+,1,81291498,81292038,+,Zm00001eb021380_T001,1,no,1740,6164,1344,7904,0.220141700404858,0.772413793103448,Zea_mays,high_confidence_IR
Zm00001eb021410,Zm00001eb021410.intron1,Zm00001eb021410|1:81466514-81466594:-,1,81466514,81466594,-,Zm00001eb021410_T001,1,no,3809,10,3809,3819,0.997381513485206,1,Zea_mays,high_confidence_IR
Zm00001eb021610,Zm00001eb021610.intron1,Zm00001eb021610|1:82297473-82297616:+,1,82297473,82297616,+,Zm00001eb021610_T001,1,no,87,273,87,360,0.241666666666667,1,Zea_mays,high_confidence_IR
Zm00001eb021660,Zm00001eb021660.intron1,Zm00001eb021660|1:82377656-82377825:+,1,82377656,82377825,+,Zm00001eb021660_T001,1,no,1549,731,1549,2280,0.679385964912281,1,Zea_mays,high_confidence_IR
Zm00001eb021680,Zm00001eb021680.intron2,Zm00001eb021680|1:82383897-82384020:+,1,82383897,82384020,+,Zm00001eb021680_T001,1,no,3435,766,2993,4201,0.817662461318734,0.871324599708879,Zea_mays,high_confidence_IR
Zm00001eb022190,Zm00001eb022190.intron1,Zm00001eb022190|1:85202543-85203502:+,1,85202543,85203502,+,Zm00001eb022190_T001,1,no,105,169,105,274,0.383211678832117,1,Zea_mays,high_confidence_IR
Zm00001eb022220,Zm00001eb022220.intron1,Zm00001eb022220|1:85240646-85240828:+,1,85240646,85240828,+,Zm00001eb022220_T001,1,no,649,11,649,660,0.983333333333333,1,Zea_mays,high_confidence_IR
Zm00001eb022250,Zm00001eb022250.intron1,Zm00001eb022250|1:85330432-85330543:-,1,85330432,85330543,-,Zm00001eb022250_T001,1,no,596,40,596,636,0.937106918238994,1,Zea_mays,high_confidence_IR
Zm00001eb022670,Zm00001eb022670.intron4,Zm00001eb022670|1:87210693-87210791:+,1,87210693,87210791,+,Zm00001eb022670_T002,1,yes,6253,451,5277,6704,0.932726730310263,0.843914920837998,Zea_mays,high_confidence_IR
Zm00001eb022700,Zm00001eb022700.intron1,Zm00001eb022700|1:87300540-87300623:-,1,87300540,87300623,-,Zm00001eb022700_T001,1,no,87,231,87,318,0.273584905660377,1,Zea_mays,high_confidence_IR
Zm00001eb023220,Zm00001eb023220.intron1,Zm00001eb023220|1:91377000-91377988:+,1,91377000,91377988,+,Zm00001eb023220_T001,1,no,334,1268,334,1602,0.208489388264669,1,Zea_mays,high_confidence_IR
Zm00001eb023290,Zm00001eb023290.intron1,Zm00001eb023290|1:91894610-91897164:-,1,91894610,91897164,-,Zm00001eb023290_T001,1,no,473,258,473,731,0.647058823529412,1,Zea_mays,high_confidence_IR
Zm00001eb023500,Zm00001eb023500.intron1,Zm00001eb023500|1:93475291-93480468:+,1,93475291,93480468,+,Zm00001eb023500_T002,1,yes,2461,38,2424,2499,0.984793917567027,0.984965461194636,Zea_mays,high_confidence_IR
Zm00001eb023840,Zm00001eb023840.intron1,Zm00001eb023840|1:96169087-96170064:+,1,96169087,96170064,+,Zm00001eb023840_T001,1,no,901,3284,901,4185,0.215292712066906,1,Zea_mays,high_confidence_IR
Zm00001eb024190,Zm00001eb024190.intron3,Zm00001eb024190|1:98088282-98089735:+,1,98088282,98089735,+,Zm00001eb024190_T002,1,yes,4388,31,3695,4419,0.992984838198687,0.842069279854148,Zea_mays,high_confidence_IR
Zm00001eb024380,Zm00001eb024380.intron2,Zm00001eb024380|1:100184510-100184616:+,1,100184510,100184616,+,Zm00001eb024380_T002,1,yes,3585,1084,3017,4669,0.767830370529021,0.841562064156206,Zea_mays,high_confidence_IR
Zm00001eb024450,Zm00001eb024450.intron1,Zm00001eb024450|1:100563478-100563710:+,1,100563478,100563710,+,Zm00001eb024450_T001,1,yes,615,929,615,1544,0.398316062176166,1,Zea_mays,high_confidence_IR
Zm00001eb024700,Zm00001eb024700.intron3,Zm00001eb024700|1:102729073-102729298:+,1,102729073,102729298,+,Zm00001eb024700_T001,1,yes,175,454,143,629,0.278219395866455,0.817142857142857,Zea_mays,high_confidence_IR
Zm00001eb024750,Zm00001eb024750.intron1,Zm00001eb024750|1:103211296-103211378:+,1,103211296,103211378,+,Zm00001eb024750_T001,1,no,1717,3303,1717,5020,0.34203187250996,1,Zea_mays,high_confidence_IR
Zm00001eb024930,Zm00001eb024930.intron3,Zm00001eb024930|1:104781712-104781994:-,1,104781712,104781994,-,Zm00001eb024930_T002,1,yes,624,43,563,667,0.935532233883059,0.90224358974359,Zea_mays,high_confidence_IR
Zm00001eb025000,Zm00001eb025000.intron1,Zm00001eb025000|1:105204041-105204121:+,1,105204041,105204121,+,Zm00001eb025000_T001,1,no,11742,235,8390,11977,0.980379059864741,0.714529041049225,Zea_mays,high_confidence_IR
Zm00001eb025150,Zm00001eb025150.intron3,Zm00001eb025150|1:106946106-106946735:-,1,106946106,106946735,-,Zm00001eb025150_T001;Zm00001eb025150_T003,2,yes,35,18,35,53,0.660377358490566,1,Zea_mays,high_confidence_IR
Zm00001eb025250,Zm00001eb025250.intron1,Zm00001eb025250|1:107690204-107690908:-,1,107690204,107690908,-,Zm00001eb025250_T001,1,no,20,21,20,41,0.48780487804878,1,Zea_mays,high_confidence_IR
Zm00001eb025990,Zm00001eb025990.intron3,Zm00001eb025990|1:114983905-114984013:-,1,114983905,114984013,-,Zm00001eb025990_T002,1,yes,9075,897,7885,9972,0.910048134777377,0.868870523415978,Zea_mays,high_confidence_IR
Zm00001eb026110,Zm00001eb026110.intron1,Zm00001eb026110|1:116995194-116995298:-,1,116995194,116995298,-,Zm00001eb026110_T001,1,no,192,552,192,744,0.258064516129032,1,Zea_mays,high_confidence_IR
Zm00001eb026590,Zm00001eb026590.intron1,Zm00001eb026590|1:122705050-122705487:+,1,122705050,122705487,+,Zm00001eb026590_T001,1,no,4572,5,4572,4577,0.998907581385187,1,Zea_mays,high_confidence_IR
Zm00001eb026690,Zm00001eb026690.intron2,Zm00001eb026690|1:124029573-124029650:-,1,124029573,124029650,-,Zm00001eb026690_T002,1,yes,26701,123,24667,26824,0.995414554130629,0.923823077787349,Zea_mays,high_confidence_IR
Zm00001eb027330,Zm00001eb027330.intron4,Zm00001eb027330|1:131141734-131142112:+,1,131141734,131142112,+,Zm00001eb027330_T001,1,no,396,353,283,749,0.528704939919893,0.714646464646465,Zea_mays,high_confidence_IR
Zm00001eb029170,Zm00001eb029170.intron1,Zm00001eb029170|1:157368156-157368246:+,1,157368156,157368246,+,Zm00001eb029170_T001,1,no,395,478,395,873,0.452462772050401,1,Zea_mays,high_confidence_IR
Zm00001eb029490,Zm00001eb029490.intron1,Zm00001eb029490|1:160186317-160188099:-,1,160186317,160188099,-,Zm00001eb029490_T001,1,no,291,70,291,361,0.806094182825485,1,Zea_mays,high_confidence_IR
Zm00001eb029690,Zm00001eb029690.intron3,Zm00001eb029690|1:162003331-162009429:+,1,162003331,162009429,+,Zm00001eb029690_T001,1,yes,5348,192,3773,5540,0.965342960288809,0.705497382198953,Zea_mays,high_confidence_IR
Zm00001eb029780,Zm00001eb029780.intron1,Zm00001eb029780|1:163143152-163143880:+,1,163143152,163143880,+,Zm00001eb029780_T001,1,no,142,290,142,432,0.328703703703704,1,Zea_mays,high_confidence_IR
Zm00001eb030380,Zm00001eb030380.intron1,Zm00001eb030380|1:167852730-167854834:-,1,167852730,167854834,-,Zm00001eb030380_T001,1,no,9,13,9,22,0.409090909090909,1,Zea_mays,high_confidence_IR
Zm00001eb030400,Zm00001eb030400.intron4,Zm00001eb030400|1:168256923-168257063:-,1,168256923,168257063,-,Zm00001eb030400_T001,1,no,3535,334,2644,3869,0.91367278366503,0.747949080622348,Zea_mays,high_confidence_IR
Zm00001eb030440,Zm00001eb030440.intron3,Zm00001eb030440|1:168514265-168514624:-,1,168514265,168514624,-,Zm00001eb030440_T001,1,yes,14455,5,13023,14460,0.999654218533887,0.900933932895192,Zea_mays,high_confidence_IR
Zm00001eb030800,Zm00001eb030800.intron1,Zm00001eb030800|1:170825903-170826039:+,1,170825903,170826039,+,Zm00001eb030800_T001,1,yes,34,7,34,41,0.829268292682927,1,Zea_mays,high_confidence_IR
Zm00001eb030840,Zm00001eb030840.intron1,Zm00001eb030840|1:170845718-170845854:+,1,170845718,170845854,+,Zm00001eb030840_T002,1,yes,209,256,209,465,0.449462365591398,1,Zea_mays,high_confidence_IR
Zm00001eb031010,Zm00001eb031010.intron4,Zm00001eb031010|1:172385108-172385835:+,1,172385108,172385835,+,Zm00001eb031010_T001,1,no,130,19,106,149,0.87248322147651,0.815384615384615,Zea_mays,high_confidence_IR
Zm00001eb031070,Zm00001eb031070.intron1,Zm00001eb031070|1:172693737-172693852:-,1,172693737,172693852,-,Zm00001eb031070_T001,1,no,24,10,24,34,0.705882352941177,1,Zea_mays,high_confidence_IR
Zm00001eb031080,Zm00001eb031080.intron1,Zm00001eb031080|1:173222383-173223619:+,1,173222383,173223619,+,Zm00001eb031080_T001,1,no,71,116,71,187,0.379679144385027,1,Zea_mays,high_confidence_IR
Zm00001eb031390,Zm00001eb031390.intron1,Zm00001eb031390|1:176175511-176175947:+,1,176175511,176175947,+,Zm00001eb031390_T001,1,no,13,47,10,60,0.216666666666667,0.769230769230769,Zea_mays,high_confidence_IR
Zm00001eb031410,Zm00001eb031410.intron7,Zm00001eb031410|1:176245353-176245485:-,1,176245353,176245485,-,Zm00001eb031410_T001,1,yes,6159,246,4470,6405,0.961592505854801,0.725767169995129,Zea_mays,high_confidence_IR
Zm00001eb031600,Zm00001eb031600.intron7,Zm00001eb031600|1:177005498-177005580:-,1,177005498,177005580,-,Zm00001eb031600_T001,1,yes,8971,1771,7068,10742,0.83513312232359,0.787872032103444,Zea_mays,high_confidence_IR
Zm00001eb032460,Zm00001eb032460.intron1,Zm00001eb032460|1:181702157-181702692:-,1,181702157,181702692,-,Zm00001eb032460_T001,1,no,7,7,7,14,0.5,1,Zea_mays,high_confidence_IR
